"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1754636232.391,310,306,310,310,310,310,310,306,310,311,311,310,311,311,310,310,311,310,310,310,311,310,311,309,310,311,311,311,311,311,310,311,311,311,310,18.0,0.0,35.0,0.4882812201976776,0.6713866591453552,0.0610351525247097,0.0126953125,-0.0516357421875,0.9921875
1754636232.401,309,310,311,310,311,306,310,311,310,310,310,310,311,311,311,310,308,310,310,310,311,310,311,311,310,310,312,311,312,311,311,311,311,313,311,18.0,0.0,35.0,0.4882812201976776,0.6713866591453552,0.0,0.0123291015625,-0.05126953125,0.9927978515625
1754636232.411,310,310,310,310,310,310,310,306,310,310,311,310,312,310,311,310,310,310,310,310,309,310,310,311,310,310,311,311,311,310,310,312,312,312,310,18.0,0.0,35.0,0.4882812201976776,0.6713866591453552,0.0,0.0120849609375,-0.05126953125,0.992431640625
1754636232.421,310,310,310,310,310,310,310,310,310,311,311,310,311,311,311,310,310,311,311,310,311,309,310,310,311,310,311,311,311,310,312,313,311,311,311,18.0,0.0,35.0,0.4882812201976776,0.6713866591453552,-0.0610351525247097,0.0125732421875,-0.051513671875,0.9910888671875
1754636232.431,309,311,310,310,311,310,309,310,311,310,310,311,311,311,311,310,305,310,310,310,311,310,311,311,311,310,311,311,311,311,311,309,311,311,310,18.0,0.0,35.0,0.4272460639476776,0.6103515625,-0.0610351525247097,0.01318359375,-0.052001953125,0.98974609375
1754636232.441,310,309,306,310,310,311,311,309,310,310,311,310,311,312,310,310,310,310,310,307,310,310,311,310,311,311,311,313,310,311,311,311,311,310,311,18.0,0.0,35.0,0.4272460639476776,0.6103515625,0.0,0.0133056640625,-0.05224609375,0.9893798828125
1754636232.451,310,310,306,310,310,310,310,310,306,311,311,310,311,310,310,310,310,310,310,310,313,310,311,310,310,310,312,311,311,313,310,311,311,311,310,18.0,0.0,35.0,0.4272460639476776,0.6103515625,0.0,0.0130615234375,-0.0517578125,0.990478515625
1754636232.461,306,310,310,310,310,311,311,311,310,311,311,311,310,310,311,308,310,310,310,310,310,310,310,311,311,311,310,296,311,312,311,311,311,311,311,18.0,0.0,35.0,0.4272460639476776,0.6103515625,0.0,0.012939453125,-0.0517578125,0.99072265625
1754636232.471,310,310,310,306,310,311,310,310,310,310,311,311,310,310,310,310,310,310,310,310,311,310,311,310,313,312,310,310,311,311,312,311,310,311,312,20.0,-1.0,42.0,0.4272460639476776,0.6103515625,0.0,0.012939453125,-0.0517578125,0.99072265625
1754636232.481,307,310,310,310,310,310,310,310,310,310,311,310,311,311,310,310,310,310,308,306,311,311,311,311,310,311,311,311,311,310,310,310,313,313,311,20.0,-1.0,42.0,0.4882812201976776,0.6103515625,0.0,0.0128173828125,-0.0513916015625,0.9913330078125
1754636232.491,310,310,310,310,310,310,310,310,309,311,311,306,311,310,311,310,310,310,310,310,310,311,309,311,311,310,310,311,311,310,312,311,311,311,312,20.0,-1.0,42.0,0.4882812201976776,0.6713866591453552,0.0,0.0125732421875,-0.0516357421875,0.9923095703125
1754636232.501,308,310,310,310,308,310,311,310,310,310,310,311,302,310,310,310,310,310,310,310,311,311,311,311,310,310,312,311,310,311,310,312,311,311,310,20.0,-1.0,42.0,0.4882812201976776,0.6713866591453552,0.0,0.0125732421875,-0.0523681640625,0.9920654296875
1754636232.511,308,310,310,310,310,310,311,310,309,311,311,310,310,310,311,309,310,306,310,310,311,311,310,311,311,311,311,310,311,310,311,311,311,313,311,20.0,-1.0,42.0,0.4882812201976776,0.7324218153953552,0.0,0.012451171875,-0.052490234375,0.9906005859375
1754636232.521,310,310,310,310,310,311,310,310,311,310,310,310,310,310,311,310,310,310,310,310,311,311,310,311,311,311,310,311,311,311,311,310,311,311,311,20.0,-1.0,42.0,0.4882812201976776,0.6713866591453552,0.0,0.0126953125,-0.0526123046875,0.9892578125
1754636232.531,310,310,310,311,310,311,310,310,310,310,310,311,311,310,311,310,310,310,310,310,311,311,311,311,311,311,311,310,311,311,311,311,310,313,313,20.0,-1.0,42.0,0.4882812201976776,0.6103515625,0.0,0.0128173828125,-0.052978515625,0.98974609375
1754636232.541,308,310,310,291,326,310,310,310,310,310,310,311,311,311,311,310,307,310,310,310,311,311,310,310,311,313,311,310,311,311,312,313,313,311,311,20.0,-1.0,42.0,0.4882812201976776,0.6103515625,0.0,0.0123291015625,-0.0528564453125,0.9906005859375
1754636232.551,310,310,310,310,306,310,310,310,310,310,311,310,310,310,311,311,309,310,310,310,310,310,309,310,310,311,311,310,311,311,311,310,310,311,313,20.0,-1.0,42.0,0.4882812201976776,0.6103515625,-0.0610351525247097,0.012451171875,-0.05224609375,0.99072265625
1754636232.561,306,310,310,310,310,310,310,310,311,310,310,310,310,310,310,310,306,310,311,310,311,311,311,310,310,311,312,311,311,311,310,313,312,311,311,20.0,-1.0,42.0,0.54931640625,0.54931640625,-0.0610351525247097,0.0130615234375,-0.0518798828125,0.990478515625
