timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,ax,ay,az,gx,gy,gz
1754636249.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15283203125,0.0548095703125,0.98486328125,0.1220703050494194,-0.1220703050494194,0.0610351525247097
1754636249.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1533203125,0.0548095703125,0.9835205078125,0.1831054538488388,-0.1831054538488388,0.0
1754636249.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153076171875,0.0545654296875,0.9825439453125,0.1220703050494194,-0.0610351525247097,0.0
1754636249.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1519775390625,0.05517578125,0.9840087890625,0.1220703050494194,-0.0610351525247097,0.1220703050494194
1754636249.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1539306640625,0.05517578125,0.982421875,0.1831054538488388,-0.1220703050494194,0.1220703050494194
1754636249.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15283203125,0.0548095703125,0.983154296875,0.2441406100988388,-0.1220703050494194,0.0610351525247097
1754636249.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152099609375,0.0533447265625,0.9840087890625,0.1220703050494194,-0.1220703050494194,0.0610351525247097
1754636249.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524658203125,0.05615234375,0.983642578125,0.2441406100988388,-0.1220703050494194,0.0
1754636249.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1512451171875,0.0557861328125,0.9864501953125,0.1831054538488388,0.0,0.0
1754636249.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1519775390625,0.0533447265625,0.9825439453125,0.1831054538488388,-0.2441406100988388,0.0
1754636249.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154296875,0.0555419921875,0.9832763671875,0.30517578125,-0.2441406100988388,0.0610351525247097
1754636249.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152099609375,0.0556640625,0.9840087890625,0.1220703050494194,0.0610351525247097,0.1220703050494194
1754636249.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1514892578125,0.0543212890625,0.983642578125,0.2441406100988388,-0.2441406100988388,0.0
1754636249.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1539306640625,0.0548095703125,0.9837646484375,0.30517578125,-0.2441406100988388,0.0
1754636249.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524658203125,0.0545654296875,0.983642578125,0.1220703050494194,0.0610351525247097,0.1220703050494194
1754636249.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524658203125,0.0538330078125,0.9852294921875,0.2441406100988388,-0.1831054538488388,0.0610351525247097
1754636249.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1531982421875,0.0557861328125,0.984375,0.2441406100988388,-0.2441406100988388,0.0
1754636249.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1513671875,0.0548095703125,0.983642578125,0.1831054538488388,-0.0610351525247097,0.0
1754636249.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151123046875,0.0546875,0.9840087890625,0.1220703050494194,0.0,0.1220703050494194
1754636249.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524658203125,0.0546875,0.9833984375,0.2441406100988388,-0.1831054538488388,0.0
1754636249.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1533203125,0.0548095703125,0.9835205078125,0.30517578125,-0.1831054538488388,0.0
1754636249.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15283203125,0.054443359375,0.9837646484375,0.1220703050494194,-0.0610351525247097,0.1220703050494194
1754636249.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1527099609375,0.055419921875,0.983642578125,0.1831054538488388,-0.1831054538488388,0.0610351525247097
1754636249.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1529541015625,0.05615234375,0.9840087890625,0.1831054538488388,-0.1220703050494194,0.0
1754636249.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15283203125,0.0557861328125,0.9842529296875,0.1220703050494194,-0.0610351525247097,0.0
1754636249.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524658203125,0.0545654296875,0.983642578125,0.1831054538488388,-0.0610351525247097,0.0610351525247097
1754636249.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1513671875,0.0548095703125,0.984130859375,0.2441406100988388,-0.1220703050494194,0.0610351525247097
1754636249.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1527099609375,0.0545654296875,0.9847412109375,0.1831054538488388,-0.0610351525247097,0.0610351525247097
1754636249.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153076171875,0.0546875,0.9833984375,0.2441406100988388,-0.1220703050494194,0.0
1754636249.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524658203125,0.0552978515625,0.984375,0.1831054538488388,-0.0610351525247097,0.0
1754636249.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153076171875,0.054443359375,0.984130859375,0.1831054538488388,-0.1831054538488388,0.0610351525247097
1754636249.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15234375,0.0556640625,0.983154296875,0.1831054538488388,-0.0610351525247097,0.0
1754636249.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1529541015625,0.0550537109375,0.9837646484375,0.1831054538488388,-0.0610351525247097,0.0
