timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,ax,ay,az,gx,gy,gz
1754551399.111,0.03180128115069552,0.0,0,0.028487208699586895,1.236569007760737,0.18244055171064674,0.1697777167657001,0.0,0.1648081269593119,0.019799540500267346,0.0,0.07545079397140204,0.10756758251254116,0.3858593311251363,0.10217172037516735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0158609667739722,0.0,0.0,0.7591852589422411,1.261792447635696,0.0,0.4255467769971826,8.745201476826034,1.9436548978517065,0.32941499018438264,0.3476889736086169,3.1817449995169955,-0.9561767578125,0.2608642578125,-0.086181640625,0.30517578125,0.30517578125,-0.1220703050494194
1754551399.131,0.032876342994893074,0.0,0,0.029442551460550286,1.236569007760737,0.18244055171064674,0.17866655801135878,0.0,0.1648081269593119,0.02068781131012597,0.0,0.0794967515249249,0.14521844844954104,0.3858593311251363,0.10217172037516735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890298614910189,0.010898608694228014,0.0,0.7377466597356377,1.197645358892881,0.0,0.6073860224865572,8.745201476826034,1.9231173685471166,0.32941499018438264,0.3476889736086169,3.3989814270412544,-0.9541015625,0.26220703125,-0.087646484375,0.1831054538488388,0.3662109076976776,0.0
1754551399.151,0.033982455699008325,0.0,0,0.027553345835898167,1.236569007760737,0.19381556935872957,0.17417522811777367,0.0,0.1598265188418428,0.021607649243391612,0.0,0.08158566913789388,0.08612197380929863,0.40887292497439637,0.10217172037516735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756790351873088,0.010179579567299807,0.0,0.7591852589422411,1.311435559031285,0.0,0.6073860224865572,8.745201476826034,1.9643140163762975,0.3394441978245003,0.3476889736086169,3.0773646006286675,-0.9560546875,0.2613525390625,-0.086181640625,0.30517578125,0.2441406100988388,-0.0610351525247097
1754551399.171,0.033982455699008325,0.0,0,0.027553345835898167,1.236569007760737,0.19381556935872957,0.17866655801135878,0.0,0.1648081269593119,0.019799540500267346,0.0,0.08371953803833151,0.11535562498109388,0.3858593311251363,0.10217172037516735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890298614910189,0.015150116179336972,0.0,0.7377466597356377,1.311435559031285,0.0,0.5974248163537758,8.85820454443982,1.9643140163762975,0.3394441978245003,0.5350876274441108,3.1817449995169955,-0.95703125,0.2611083984375,-0.0889892578125,0.2441406100988388,0.2441406100988388,0.0610351525247097
1754551399.191,0.03512036468919495,0.0,0,0.029442551460550286,1.236569007760737,0.19381556935872957,0.1697777167657001,0.0,0.1804791139077957,0.019799540500267346,0.0,0.08158566913789388,0.11142098362343289,0.3858593311251363,0.10217172037516735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0158609667739722,0.010898608694228014,0.0,0.7377466597356377,1.278192959374614,0.0,0.6275873090770011,8.745201476826034,1.9231173685471166,0.32941499018438264,0.3476889736086169,3.1817449995169955,-0.95556640625,0.2615966796875,-0.087646484375,0.30517578125,0.30517578125,0.0610351525247097
1754551399.212,0.033982455699008325,0.0,0,0.027553345835898167,1.236569007760737,0.19381556935872957,0.13417118615352477,0.0,0.17513238307061046,0.021607649243391612,0.0,0.08812516047688615,0.11535562498109388,0.3633304190771096,0.10217172037516735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890298614910189,0.010898608694228014,0.0,0.7484239989287664,1.311435559031285,0.0,0.6073860224865572,8.745201476826034,1.9436548978517065,0.32941499018438264,0.33836909836138507,2.5510060225686435,-0.9547119140625,0.262939453125,-0.08740234375,0.2441406100988388,0.2441406100988388,0.0610351525247097
1754551399.231,0.02686662001976948,0.0,0,0.029442551460550286,1.236569007760737,0.19970036129930094,0.17417522811777367,0.0,0.1804791139077957,0.02255988693121107,0.0,0.08158566913789388,0.12347081941849064,0.3858593311251363,0.10217172037516735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890298614910189,0.010898608694228014,0.0,0.7591852589422411,1.311435559031285,0.0,0.6174401222360816,8.745201476826034,1.9231173685471166,0.3394441978245003,0.3476889736086169,3.28893194363508,-0.9559326171875,0.26171875,-0.0899658203125,0.30517578125,0.1831054538488388,-0.0610351525247097
1754551399.251,0.033982455699008325,0.0,0,0.027553345835898167,1.2101266888054807,0.19970036129930094,0.17866655801135878,0.0,0.1804791139077957,0.019799540500267346,0.0,0.08371953803833151,0.1897949221165814,0.3858593311251363,0.09281194027764585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890298614910189,0.010898608694228014,0.0,0.7377466597356377,1.3624143301786014,0.0,0.6073860224865572,8.91498941550389,1.9231173685471166,0.21393418882416324,0.33836909836138507,3.28893194363508,-0.95556640625,0.260498046875,-0.087890625,0.3662109076976776,0.1220703050494194,-0.1220703050494194
1754551399.271,0.033982455699008325,0.0,0,0.04144512867914089,1.2232969967999885,0.19381556935872957,0.17866655801135878,0.0,0.1598265188418428,0.021607649243391612,0.0,0.08158566913789388,0.11142098362343289,0.37453378794960823,0.09281194027764585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0158609667739722,0.010898608694228014,0.0,0.7377466597356377,1.3282791037324437,0.0,0.6073860224865572,8.91498941550389,1.9436548978517065,0.3394441978245003,0.3476889736086169,3.0262095570429848,-0.956298828125,0.260009765625,-0.088134765625,0.2441406100988388,-0.0610351525247097,-0.0610351525247097
1754551399.291,0.033982455699008325,0.0,0,0.029442551460550286,1.236569007760737,0.20571939908807457,0.1697777167657001,0.0,0.1648081269593119,0.019799540500267346,0.0,0.08158566913789388,0.11937205531578639,0.3858593311251363,0.09977735378432159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0158609667739722,0.010898608694228014,0.0,0.7591852589422411,1.278192959374614,0.0,0.5680966099782345,8.745201476826034,1.9231173685471166,0.3394441978245003,0.3292260116758882,3.0773646006286675,-0.9556884765625,0.260986328125,-0.088623046875,0.1220703050494194,-0.1220703050494194,0.0
