X.1,Y.1,Z.1,X.3,Y.3,Z.3,X.5,Y.5,Z.5,X.7,Y.7,Z.7,X.9,Y.9,Z.9,X.11,Y.11,Z.11,X.13,Y.13,Z.13,X.15,Y.15,Z.15,X.17,Y.17,Z.17,X.19,Y.19,Z.19,X.21,Y.21,Z.21,X.23,Y.23,Z.23,X.25,Y.25,Z.25,X.27,Y.27,Z.27,X.29,Y.29,Z.29,X.31,Y.31,Z.31,X.33,Y.33,Z.33,X.35,Y.35,Z.35,X.37,Y.37,Z.37,X.39,Y.39,Z.39,X.41,Y.41,Z.41
5.5229502e-05,971.61664,0.011380959,0.60544914,1043.6594,16.426275,-0.2740034,1232.627,-16.478336,7.083982,1449.8123,7.981192,11.5237055,1585.1694,76.56004,42.31236,1381.1852,-8.879651,180.35168,1364.0825,-14.346715,206.1521,1135.4253,-39.223305,226.78607,922.34186,-48.192513,-33.75137,1383.9385,-3.612228,-173.71088,1380.8116,15.184878,-219.30336,1160.6793,-9.175486,-243.77594,951.13495,0.03346785,95.82143,970.4247,-3.383652,71.40187,554.2633,-54.80215,55.466934,189.12248,-131.43074,64.37429,123.30793,9.4109745,-95.89201,972.6859,3.4477875,-119.96516,554.4256,6.0646267,-121.853424,195.45639,-93.645386,-143.02396,118.39307,42.564167
6.443442e-05,971.475,0.011611083,0.5971708,1043.5078,16.4444,-0.282008,1232.5665,-16.322733,7.0391393,1449.8113,8.372509,11.286411,1585.0704,77.36097,42.284424,1381.1621,-8.550709,180.3916,1364.1744,-14.013384,206.18254,1135.933,-39.41078,226.93788,922.7522,-48.94221,-33.782978,1383.8928,-3.3192244,-173.84203,1380.7296,15.339577,-219.47586,1160.9994,-9.490064,-244.21875,951.2988,-0.7382196,95.83763,970.30286,-3.3648078,71.060234,553.9906,-55.59995,55.06002,189.00558,-132.37798,64.094376,123.07968,8.431849,-95.90779,972.52075,3.4271846,-120.50847,554.1243,6.424948,-122.7079,195.44965,-93.88378,-143.96394,118.259514,42.160366
-8.284426e-05,971.48596,0.012040032,0.5968137,1043.4877,16.460257,-0.27997062,1232.5834,-16.151428,7.028854,1449.8588,8.7987385,11.080836,1585.0189,78.26363,42.28233,1381.1877,-8.209905,180.4452,1364.2778,-13.679028,206.19278,1136.5793,-39.540985,227.14626,923.31616,-49.71311,-33.792072,1383.9033,-2.998773,-173.9458,1380.7102,15.529695,-219.65364,1161.5059,-9.820532,-244.77628,951.6609,-1.584084,95.85748,970.3302,-3.3668396,70.70151,553.7668,-56.559303,54.62971,188.93051,-133.37811,63.79689,122.89162,7.3938866,-95.92688,972.51135,3.4267526,-121.08691,553.8626,6.811889,-123.61706,195.5103,-94.060196,-144.9313,118.20817,41.822273
4.909289e-06,971.46625,0.012342567,0.60164136,1043.4541,16.475128,-0.25899446,1232.6218,-15.970784,7.0443854,1449.9313,9.256031,10.906894,1584.9482,79.21263,42.305004,1381.2349,-7.8425055,180.53967,1364.4149,-13.31836,206.24084,1137.1807,-39.67741,227.34482,923.87103,-50.44615,-33.77839,1383.9391,-2.6531737,-174.04115,1380.7394,15.746088,-219.83365,1161.9933,-10.148905,-245.30449,952.02344,-2.4427383,95.879616,970.3198,-3.3723779,70.33359,553.5266,-57.53704,54.20063,188.82913,-134.38812,63.50789,122.6946,6.348026,-95.9483,972.4777,3.430329,-121.65448,553.60614,7.220162,-124.522125,195.5736,-94.18828,-145.84476,118.16149,41.556053
0.00016691584,971.36224,0.012451799,0.6059677,1043.3372,16.495953,-0.23484443,1232.6063,-15.779158,7.0668063,1449.981,9.72817,10.737219,1584.864,80.153046,42.331474,1381.2515,-7.4549046,180.63144,1364.5153,-12.937423,206.30396,1137.7606,-39.82406,227.5536,924.3686,-51.154846,-33.75562,1383.9442,-2.2892728,-174.11765,1380.736,15.980487,-219.98659,1162.4583,-10.467228,-245.77744,952.3247,-3.2857196,95.89595,970.2256,-3.375151,69.97689,553.2533,-58.424606,53.764427,188.70593,-135.39198,63.2134,122.47597,5.309719,-95.964134,972.3604,3.4316754,-122.19912,553.3178,7.670541,-125.4085,195.61157,-94.27666,-146.74141,118.05295,41.32608
-5.5229502e-05,971.21,0.013063005,0.6139348,1043.1636,16.5154,-0.20230567,1232.552,-15.594384,7.1006994,1450.0249,10.193671,10.561892,1584.7662,81.117455,42.368824,1381.2512,-7.0698915,180.74043,1364.5977,-12.568129,206.41502,1138.3658,-40.02348,227.82822,924.8486,-51.898247,-33.720146,1383.9296,-1.9292451,-174.18095,1380.7007,16.208872,-220.12357,1162.9327,-10.817005,-246.21153,952.6058,-4.1482425,95.9118,970.0882,-3.3751123,69.617714,553.0044,-59.317856,53.33286,188.60446,-136.48788,62.907585,122.273705,4.162359,-95.97978,972.189,3.4308739,-122.75805,552.9734,8.179682,-126.298355,195.61781,-94.33266,-147.61993,117.8877,41.127983
-7.179836e-05,971.0398,0.013792648,0.6215921,1042.9728,16.546795,-0.17226204,1232.4873,-15.395027,7.1397505,1450.0642,10.6768875,10.398635,1584.681,82.10366,42.4086,1381.2415,-6.6680217,180.85165,1364.6613,-12.188935,206.5338,1138.9344,-40.24627,228.12135,925.2773,-52.675194,-33.683155,1383.9106,-1.5521699,-174.24323,1380.6786,16.456713,-220.24648,1163.4067,-11.161347,-246.62836,952.87054,-5.0179195,95.9291,969.92694,-3.3746846,69.22771,552.7589,-60.249535,52.874786,188.50005,-137.62401,62.595577,122.09178,2.9901352,-95.99685,972.0069,3.4303143,-123.290474,552.64185,8.660046,-127.17753,195.6111,-94.39079,-148.51973,117.70514,40.932228
-8.284426e-05,970.8373,0.014477493,0.63100505,1042.7479,16.581549,-0.13683048,1232.3964,-15.188349,7.1886487,1450.0868,11.17254,10.242295,1584.5756,83.11766,42.456306,1381.2101,-6.256606,180.97534,1364.7001,-11.803463,206.67345,1139.4966,-40.481953,228.43645,925.69574,-53.467857,-33.63657,1383.8721,-1.1650455,-174.29907,1380.6388,16.714342,-220.36032,1163.883,-11.510142,-247.02652,953.13403,-5.899452,95.94413,969.7315,-3.3755603,68.82578,552.4865,-61.210854,52.39335,188.38239,-138.78851,62.263866,121.903755,1.7833459,-96.011635,971.7943,3.4310567,-123.81005,552.2745,9.147969,-128.04999,195.58313,-94.42472,-149.39143,117.50621,40.77003
-0.00018778032,970.64075,0.015115088,0.6423412,1042.5299,16.624475,-0.09987581,1232.3213,-14.967803,7.242906,1450.1333,11.688884,10.094938,1584.4989,84.15409,42.50765,1381.1991,-5.829427,181.11742,1364.7605,-11.416817,206.82274,1140.0789,-40.72936,228.78435,926.13153,-54.29732,-33.586834,1383.8558,-0.75599617,-174.36388,1380.6294,17.007214,-220.45973,1164.3901,-11.834421,-247.40897,953.4231,-6.797863,95.959755,969.54047,-3.3831408,68.41288,552.21277,-62.187714,51.88733,188.25685,-140.01054,61.907295,121.71022,0.5120389,-96.02702,971.5901,3.4384944,-124.314156,551.9122,9.647327,-128.91547,195.5495,-94.39795,-150.21957,117.30638,40.685566
-0.00033812728,970.4232,0.01581098,0.65683526,1042.2903,16.667728,-0.05527614,1232.2294,-14.736838,7.306096,1450.1578,12.226596,9.955206,1584.395,85.20446,42.564735,1381.1648,-5.3830447,181.2774,1364.7959,-11.017674,206.9812,1140.6346,-40.999176,229.13858,926.5445,-55.158886,-33.52856,1383.8188,-0.32726303,-174.43123,1380.6082,17.320635,-220.54483,1164.8926,-12.151074,-247.76672,953.7137,-7.7281365,95.97324,969.32526,-3.3926337,67.98476,551.92755,-63.19783,51.354935,188.13474,-141.2812,61.537243,121.52417,-0.81810606,-96.04004,971.36755,3.447681,-124.8023,551.5347,10.137652,-129.76588,195.50624,-94.35643,-151.02637,117.10599,40.62632
-0.00077996333,970.15674,0.016520372,0.6750512,1041.9991,16.703588,-0.00037801528,1232.1036,-14.495353,7.37278,1450.1478,12.789828,9.787961,1584.2516,86.27935,42.618774,1381.0852,-4.9055033,181.4753,1364.7698,-10.597869,207.14445,1141.1378,-41.299553,229.49706,926.9066,-56.02894,-33.463436,1383.7351,0.12756787,-174.53273,1380.5487,17.649286,-220.62209,1165.3768,-12.447204,-248.12871,953.98663,-8.696256,95.979576,969.0577,-3.4046135,67.57179,551.6187,-64.20624,50.81121,188.0259,-142.57074,61.1586,121.339485,-2.1760437,-96.045265,971.0986,3.4588985,-125.26691,551.1513,10.648542,-130.60059,195.45865,-94.30481,-151.79103,116.91239,40.604836
-0.0010898622,969.74854,0.016838249,0.68569577,1041.5852,16.767574,0.04339198,1231.9232,-14.225286,7.4085965,1450.1311,13.378323,9.599059,1584.1448,87.28997,42.6482,1380.9928,-4.38978,181.67763,1364.7651,-10.140186,207.33319,1141.5175,-41.677704,229.80756,927.10364,-56.971004,-33.421055,1383.6338,0.60646415,-174.67323,1380.4727,17.993793,-220.68495,1165.7186,-12.72555,-248.35344,954.0915,-9.664279,95.982414,968.6535,-3.397247,67.118904,551.28973,-65.14116,50.216686,187.92354,-143.86398,60.766926,121.1546,-3.5414715,-96.046394,970.6834,3.4514966,-125.67883,550.72534,10.987332,-131.36922,195.36462,-94.37702,-152.57414,116.66804,40.45242
-0.0011070448,969.4326,0.01744025,0.70713216,1041.2501,16.820206,0.107452065,1231.7734,-13.926983,7.4619164,1450.083,14.02719,9.464464,1583.9629,88.38588,42.693245,1380.8899,-3.838261,181.88158,1364.7169,-9.642595,207.56088,1141.9307,-42.00166,230.13939,927.3564,-57.868443,-33.3581,1383.5317,1.1259749,-174.77403,1380.4076,18.38949,-220.75726,1166.1671,-13.006671,-248.56685,954.3044,-10.684253,95.97872,968.3335,-3.4084845,66.68902,550.95715,-66.187325,49.624477,187.74536,-145.17769,60.40784,120.94676,-5.037998,-96.0411,970.371,3.4621916,-126.12506,550.334,11.460849,-132.18047,195.33913,-94.32714,-153.38284,116.49445,40.395462
-0.0011966393,969.14716,0.017910928,0.7336859,1040.9565,16.8926,0.18849953,1231.6445,-13.595657,7.5389595,1450.0017,14.713207,9.380736,1583.7373,89.50275,42.760906,1380.7761,-3.253422,182.1238,1364.6823,-9.103271,207.79442,1142.2136,-42.244286,230.44766,927.543,-58.707623,-33.27516,1383.423,1.6771605,-174.87079,1380.3643,18.820148,-220.79158,1166.4998,-13.256833,-248.72336,954.4609,-11.738734,95.97693,968.03876,-3.423602,66.23001,550.66614,-67.29506,48.983036,187.56093,-146.58395,60.036983,120.7366,-6.633217,-96.03743,970.09436,3.476712,-126.57519,550.00854,11.884064,-133.0025,195.34357,-94.25716,-154.20686,116.39873,40.381477
-0.0012819382,968.8848,0.018358286,0.76070845,1040.6807,16.955889,0.26545018,1231.5494,-13.259565,7.6114845,1449.98,15.433623,9.2858515,1583.5535,90.687744,42.824978,1380.7032,-2.6471984,182.37035,1364.6655,-8.56064,208.0472,1142.5708,-42.51993,230.77286,927.7867,-59.555603,-33.19758,1383.357,2.2548757,-174.98042,1380.3579,19.283035,-220.8595,1166.9377,-13.512514,-248.90811,954.7056,-12.808763,95.97747,967.76624,-3.444116,65.8003,550.35126,-68.38699,48.373306,187.37358,-147.97536,59.702404,120.51973,-8.234476,-96.03655,969.8419,3.496521,-127.01604,549.65344,12.356914,-133.80351,195.32784,-94.12889,-155.00432,116.2619,40.424637
-0.0009965857,968.6265,0.018451564,0.7940229,1040.4269,17.000874,0.3689429,1231.4922,-12.915742,7.708227,1449.98,16.206337,9.216293,1583.354,91.93233,42.91951,1380.6555,-1.9984679,182.66664,1364.6841,-7.946152,208.38986,1142.917,-42.732327,231.13924,928.0564,-60.308044,-33.097332,1383.3236,2.860498,-175.0908,1380.3878,19.75149,-220.97112,1167.3705,-13.786467,-249.12685,954.95886,-13.929548,95.98495,967.48895,-3.453755,65.39877,549.99225,-69.44648,47.776573,187.14491,-149.3382,59.370113,120.29901,-9.786735,-96.043274,969.6011,3.5062928,-127.41923,549.27734,12.838164,-134.55424,195.27066,-93.91099,-155.69318,116.11523,40.613358
-0.00067686825,968.3487,0.01853625,0.8286868,1040.1559,17.050558,0.48014075,1231.4229,-12.558901,7.8159013,1449.9684,17.004368,9.173366,1583.139,93.21013,43.025364,1380.595,-1.3277388,182.97717,1364.6874,-7.304373,208.76022,1143.207,-42.91564,231.48383,928.27893,-60.985157,-32.987,1383.2802,3.483563,-175.19548,1380.4094,20.235344,-221.08653,1167.7668,-14.043832,-249.31,955.1878,-15.024207,95.993,967.1884,-3.4582524,65.016655,549.62354,-70.489006,47.18682,186.89189,-150.72362,59.070118,120.053535,-11.383209,-96.050835,969.34485,3.510905,-127.81299,548.9099,13.346551,-135.26736,195.19452,-93.63919,-156.39806,115.96957,40.848408
-0.0014065113,968.14716,0.017639076,0.8691363,1039.9594,17.099155,0.6027515,1231.4092,-12.184752,7.9429812,1450.0048,17.831654,9.163623,1582.9757,94.52675,43.150536,1380.5791,-0.6421369,183.2979,1364.7173,-6.6719904,209.08089,1143.5303,-43.069298,231.81412,928.5625,-61.68618,-32.854362,1383.2856,4.1373625,-175.27312,1380.4965,20.765676,-221.1624,1168.238,-14.283527,-249.47514,955.5096,-16.169348,96.00519,966.96625,-3.479134,64.63171,549.3092,-71.53295,46.592777,186.6721,-152.10683,58.77409,119.84437,-12.977141,-96.06347,969.1705,3.532095,-128.19301,548.57996,13.888583,-135.96431,195.14404,-93.31515,-157.09816,115.83211,41.133137
-0.00306401,968.2739,0.016839476,0.9138286,1040.0527,17.170393,0.70153743,1231.5786,-11.779751,8.067485,1450.1848,18.684038,9.173302,1583.0178,95.84473,43.262413,1380.7329,0.044478774,183.59746,1364.8834,-6.1423616,209.23528,1144.1589,-43.169804,232.25333,929.1066,-62.58263,-32.738243,1383.4531,4.854916,-175.34952,1380.7382,21.480198,-221.05841,1168.9993,-14.300892,-249.51988,956.10864,-17.315735,96.03072,967.088,-3.5483692,64.20336,549.302,-72.65325,45.929993,186.67761,-153.71672,58.536224,119.79561,-14.790091,-96.08969,969.3113,3.6011918,-128.66994,548.44403,14.254833,-136.74841,195.2092,-93.17304,-157.88603,115.72471,41.181984
-0.004181487,968.1821,0.015694384,0.9640917,1039.9572,17.223497,0.836765,1231.6294,-11.365417,8.22279,1450.2467,19.587229,9.210998,1582.8475,97.26672,43.409634,1380.7542,0.77895784,183.92738,1364.9296,-5.50267,209.5153,1144.5038,-43.291603,232.61188,929.4318,-63.331623,-32.58187,1383.502,5.5845275,-175.38654,1380.8802,22.132599,-221.06886,1169.544,-14.446555,-249.63937,956.526,-18.454676,96.045204,966.9708,-3.6009889,63.835114,549.0502,-73.73609,45.344772,186.47853,-155.1387,58.310787,119.60079,-16.443874,-96.10489,969.2541,3.6539373,-129.04942,548.1845,14.740804,-137.48172,195.19687,-92.82598,-158.60883,115.62794,41.499943
-0.0051878914,968.03485,0.014154094,1.0204566,1039.7639,17.269073,0.9501757,1231.5665,-10.94534,8.387484,1450.3104,20.51748,9.223744,1582.8345,98.77221,43.54416,1380.7595,1.5211884,184.1812,1364.883,-4.9638386,209.73207,1145.0585,-43.341187,233.1311,929.798,-63.890438,-32.423862,1383.5203,6.381104,-175.33632,1380.9012,22.940062,-220.87709,1170.1925,-14.504004,-249.57085,956.84564,-19.552425,96.04396,966.8208,-3.7211375,63.44727,548.9545,-74.704254,44.748474,186.35374,-156.7987,58.109814,119.47029,-18.289343,-96.1054,969.12024,3.7759576,-129.43243,548.017,15.453333,-138.32323,195.2592,-92.04925,-159.23286,115.407585,42.184437
-0.0064109177,967.8769,0.01310412,1.0803812,1039.6174,17.331287,1.12482,1231.5684,-10.480593,8.59314,1450.2507,21.526394,9.346351,1582.4243,100.32119,43.74238,1380.6786,2.3447928,184.57858,1364.8524,-4.2177114,210.04355,1145.165,-43.436005,233.37375,929.9763,-64.60841,-32.220726,1383.4758,7.1909647,-175.34975,1380.9847,23.667517,-220.92166,1170.5719,-14.621272,-249.68494,957.18506,-20.74068,96.06276,966.621,-3.770148,63.09173,548.62177,-75.82914,44.14302,186.09435,-158.22557,57.890682,119.2114,-20.015337,-96.124565,969.01196,3.8245325,-129.77312,547.6844,15.8171015,-138.95413,195.12071,-91.72123,-159.94556,115.330605,42.52754
-0.0076075573,967.75507,0.011894594,1.1444756,1039.4891,17.390026,1.2976246,1231.5815,-10.01186,8.817555,1450.248,22.54969,9.472901,1582.1078,101.927444,43.948418,1380.6392,3.1715882,184.95805,1364.8158,-3.5119953,210.33348,1145.3945,-43.545013,233.68799,930.2019,-65.34159,-32.004883,1383.4736,8.027424,-175.317,1381.0847,24.454456,-220.89511,1171.0806,-14.70177,-249.75331,957.58093,-21.88941,96.077255,966.4604,-3.844147,62.74158,548.34216,-76.9243,43.56597,185.87527,-159.67412,57.725758,118.98723,-21.738127,-96.139496,968.9383,3.8984394,-130.11606,547.38556,16.213858,-139.61208,195.02072,-91.30168,-160.61343,115.19922,42.939667
-0.008789469,967.6943,0.010791231,1.2122084,1039.4343,17.463968,1.4892992,1231.6829,-9.521368,9.080115,1450.3203,23.60313,9.659582,1581.8324,103.60512,44.190395,1380.6737,4.024732,185.41649,1364.8606,-2.7753313,210.6566,1145.6206,-43.60149,234.00987,930.47296,-66.037674,-31.760935,1383.5502,8.886881,-175.30261,1381.2917,25.263153,-220.89436,1171.621,-14.761584,-249.88647,958.04395,-23.069265,96.09799,966.3533,-3.9170039,62.415363,548.0661,-77.99418,42.973248,185.64705,-161.11267,57.533375,118.74569,-23.447819,-96.16063,968.93164,3.9708319,-130.4466,547.11945,16.583694,-140.2601,194.90785,-90.84511,-161.23137,115.09742,43.421543
-0.009697073,967.6825,0.009693392,1.2851481,1039.4152,17.537067,1.6856118,1231.8008,-9.0123,9.359896,1450.4222,24.700647,9.850546,1581.6003,105.36389,44.443333,1380.7366,4.9085536,185.86046,1364.9016,-2.0254002,210.96072,1145.9237,-43.620327,234.36266,930.7811,-66.70299,-31.505783,1383.6573,9.790507,-175.24904,1381.5164,26.131292,-220.85883,1172.2563,-14.814433,-250.01591,958.5594,-24.265438,96.11726,966.2928,-4.007366,62.10335,547.8399,-79.01516,42.39634,185.42441,-162.55797,57.36538,118.52234,-25.151962,-96.180695,968.9751,4.0608644,-130.78386,546.908,16.981014,-140.94269,194.81029,-90.21787,-161.84868,114.98025,44.068913
-0.01032669,967.7893,0.008523139,1.362467,1039.5148,17.621069,1.8913294,1232.0201,-8.490169,9.66174,1450.6084,25.80716,10.078379,1581.4355,107.14007,44.7162,1380.8965,5.796961,186.31876,1365.0334,-1.2713451,211.27872,1146.3125,-43.619633,234.75168,931.1797,-67.361885,-31.237787,1383.8665,10.706801,-175.17815,1381.8569,27.026363,-220.8324,1172.9967,-14.86411,-250.18692,959.18304,-25.452799,96.14053,966.3428,-4.1090183,61.84201,547.697,-79.97143,41.860207,185.21913,-163.9358,57.2217,118.319565,-26.771202,-96.20501,969.14215,4.161836,-131.13365,546.812,17.359259,-141.67038,194.74469,-89.49469,-162.46028,114.920586,44.83299
-0.011285842,967.8191,0.007209905,1.4445025,1039.5331,17.700779,2.114539,1232.1715,-7.95543,9.994601,1450.7466,26.956266,10.342739,1581.2003,108.96491,45.015697,1380.9977,6.718896,186.78738,1365.0795,-0.49348605,211.57448,1146.6168,-43.689228,235.05879,931.439,-68.11272,-30.941217,1384.02,11.659107,-175.06163,1382.1208,27.961668,-220.78288,1173.6942,-14.890193,-250.31372,959.7273,-26.619097,96.16304,966.31165,-4.206695,61.57175,547.5016,-81.005714,41.318714,184.98885,-165.27931,57.114246,118.0871,-28.376133,-96.22861,969.23883,4.2590475,-131.42407,546.62714,17.581232,-142.30135,194.60289,-88.83714,-163.04358,114.800064,45.530437
-0.011965165,967.9257,0.006376553,1.5326359,1039.613,17.781885,2.3408656,1232.3423,-7.3889594,10.341411,1450.8811,28.174416,10.636493,1580.9572,110.836,45.322323,1381.1172,7.6923738,187.19398,1365.1079,0.3045864,211.79047,1146.9432,-43.802616,235.31271,931.63983,-68.96364,-30.636114,1384.1968,12.686514,-174.86745,1382.3945,29.012903,-220.66898,1174.463,-14.858592,-250.36232,960.3002,-27.740759,96.18741,966.34937,-4.3225093,61.311787,547.4107,-82.066154,40.828835,184.795,-166.62663,57.094463,117.88066,-29.986258,-96.2531,969.4187,4.3745584,-131.6797,546.5067,17.622791,-142.89449,194.4373,-88.18458,-163.62569,114.64453,46.21022
-0.012368954,968.0741,0.005688639,1.6211007,1039.7317,17.87176,2.568188,1232.5251,-6.794994,10.695203,1450.9961,29.431692,10.954604,1580.673,112.76469,45.63429,1381.2397,8.699781,187.583,1365.1359,1.1482358,211.99419,1147.2634,-43.827545,235.56523,931.8423,-69.7267,-30.326958,1384.3765,13.7536955,-174.64725,1382.6704,30.117851,-220.53758,1175.2196,-14.75587,-250.39252,960.87213,-28.77356,96.21243,966.42474,-4.440367,61.064507,547.3634,-83.03882,40.35963,184.59592,-167.87628,57.1141,117.68403,-31.45741,-96.27805,969.6434,4.491992,-131.90431,546.43805,17.62748,-143.45145,194.23555,-87.47741,-164.1566,114.47386,46.95814
-0.011491419,968.3919,0.004971269,1.7061504,1040.0197,17.988102,2.788546,1232.8794,-6.1607075,11.037196,1451.2773,30.736465,11.25387,1580.5303,114.73016,45.93532,1381.5354,9.744988,187.97272,1365.3446,2.000694,212.17508,1147.7612,-43.88986,235.87935,932.2197,-70.6325,-30.03314,1384.7316,14.873889,-174.4558,1383.1483,31.310144,-220.39735,1176.1505,-14.568629,-250.42665,961.6314,-29.756254,96.237434,966.65857,-4.569529,60.857044,547.4289,-83.844215,39.959816,184.44894,-169.0498,57.157936,117.5405,-32.790394,-96.307724,970.04224,4.622001,-132.09167,546.5168,17.370552,-143.99214,194.0761,-86.82769,-164.57394,114.31742,47.68209
-0.010694273,968.49725,0.0039292723,1.7923759,1040.0934,18.091608,3.024003,1233.0802,-5.535061,11.418582,1451.4581,32.047268,11.580006,1580.2771,116.75882,46.267693,1381.6823,10.790135,188.44536,1365.384,2.8417933,212.39476,1148.0884,-43.991,236.15048,932.45245,-71.53561,-29.7013,1384.94,15.988517,-174.27328,1383.474,32.482292,-220.24983,1176.9376,-14.354344,-250.41411,962.2678,-30.69807,96.252335,966.68774,-4.6937656,60.660267,547.32446,-84.712296,39.550175,184.26965,-170.1869,57.180077,117.34824,-34.124146,-96.32895,970.22125,4.747425,-132.23077,546.378,17.208687,-144.46191,193.8735,-86.196495,-164.91238,114.11214,48.385548
-0.009802009,968.5889,0.0029093674,1.8812869,1040.152,18.19927,3.2688746,1233.2598,-4.893298,11.822883,1451.6122,33.38569,11.936704,1579.9872,118.82936,46.618225,1381.8053,11.85764,188.92644,1365.39,3.696554,212.61252,1148.3763,-44.090916,236.40721,932.6419,-72.452034,-29.350805,1385.1284,17.130821,-174.0601,1383.7759,33.692585,-220.07018,1177.7015,-14.088624,-250.35258,962.8877,-31.568325,96.26636,966.69904,-4.819747,60.483612,547.20667,-85.56113,39.173286,184.06781,-171.27042,57.22455,117.13599,-35.393253,-96.349045,970.3923,4.8746614,-132.33456,546.236,16.942266,-144.88765,193.65248,-85.60359,-165.19133,113.90325,49.056644
-0.008688214,968.6995,0.0016673174,1.9717504,1040.2334,18.317839,3.5202022,1233.4677,-4.2336116,12.246344,1451.7954,34.747543,12.330354,1579.72,120.92812,46.98512,1381.9601,12.944031,189.43568,1365.4293,4.5569105,212.84439,1148.6658,-44.179764,236.67392,932.83484,-73.36513,-28.987528,1385.3488,18.299437,-173.84253,1384.1086,34.952095,-219.88753,1178.469,-13.724968,-250.27957,963.5175,-32.32707,96.28323,966.727,-4.9487586,60.329018,547.0923,-86.3378,38.825626,183.86143,-172.27014,57.300682,116.921394,-36.552696,-96.371956,970.5839,5.0051465,-132.39659,546.0983,16.552336,-145.2582,193.39734,-85.08028,-165.40349,113.67092,49.67316
-0.0075603053,968.8634,0.00035408247,2.0656123,1040.3678,18.43787,3.7798371,1233.7203,-3.5573041,12.686116,1452.0094,36.146343,12.746473,1579.4545,123.086395,47.36719,1382.149,14.056907,189.95772,1365.4978,5.4308863,213.08725,1148.98,-44.272278,236.94421,933.0639,-74.291176,-28.612947,1385.607,19.501453,-173.60963,1384.4822,36.258484,-219.7108,1179.2817,-13.314841,-250.20583,964.21295,-33.021713,96.30418,966.80225,-5.0824246,60.205524,546.9893,-87.04864,38.529633,183.652,-173.1918,57.39914,116.71076,-37.629883,-96.39879,970.83453,5.1399508,-132.43016,545.97955,16.073719,-145.58113,193.13348,-84.580025,-165.52719,113.44299,50.28295
-0.0066655874,969.0278,-0.00095915236,2.1608014,1040.5016,18.570305,4.046636,1233.9614,-2.864726,13.146345,1452.2067,37.555107,13.192091,1579.1821,125.24499,47.764824,1382.3286,15.179816,190.48749,1365.5571,6.3113036,213.31564,1149.2838,-44.338127,237.20193,933.2753,-75.213356,-28.22155,1385.8547,20.719162,-173.34866,1384.8356,37.593414,-219.48016,1180.0637,-12.837438,-250.06407,964.8814,-33.636112,96.324036,966.8772,-5.2178206,60.079876,546.895,-87.71109,38.23174,183.45683,-174.04082,57.479805,116.50454,-38.59364,-96.423546,971.0864,5.2764807,-132.41565,545.8535,15.456254,-145.84476,192.8516,-84.16742,-165.58208,113.20927,50.811485
-0.00500502,968.67456,-0.0029688927,2.2587044,1040.1807,18.680721,4.377056,1233.8839,-2.1916528,13.676646,1452.1046,38.9507,13.720964,1578.5305,127.40258,48.238632,1382.1803,16.313328,191.14243,1365.3336,7.3234973,213.79875,1148.9873,-44.430527,237.3602,933.004,-75.88559,-27.751726,1385.7944,21.875336,-173.07108,1384.9166,38.7287,-219.44261,1180.3013,-12.545924,-250.0517,965.06793,-34.18382,96.32966,966.41327,-5.299867,60.02769,546.3404,-88.32526,38.076134,182.9305,-174.52138,57.54009,116.07085,-39.158978,-96.43446,970.8454,5.360659,-132.20865,545.43225,14.992104,-145.93553,192.40845,-83.58337,-165.42155,112.93525,51.583225
-0.004129326,968.84875,-0.0042894916,2.3569093,1040.3154,18.824177,4.6589165,1234.1051,-1.4824059,14.183327,1452.2773,40.373978,14.243572,1578.2423,129.59824,48.672184,1382.3346,17.44505,191.71016,1365.3518,8.191615,214.01932,1149.2576,-44.46691,237.5936,933.1863,-76.793144,-27.325153,1386.0162,23.112204,-172.77362,1385.227,40.10509,-219.16408,1181.0449,-11.954536,-249.86082,965.7211,-34.647766,96.349045,966.4962,-5.4348507,59.946342,546.2268,-88.87198,37.83719,182.7304,-175.22177,57.6667,115.84102,-39.96206,-96.45793,971.10925,5.496783,-132.12085,545.2946,14.240689,-146.06221,192.10886,-83.23563,-165.32686,112.6986,52.040546
-0.0031351948,968.9843,-0.005637091,2.4552405,1040.4142,18.964539,4.9439783,1234.3041,-0.7648758,14.696463,1452.4358,41.82621,14.772209,1577.926,131.83786,49.112392,1382.4678,18.600964,192.28967,1365.3463,9.070984,214.2575,1149.4961,-44.529198,237.82478,933.339,-77.713615,-26.893425,1386.2186,24.373505,-172.47415,1385.5115,41.507755,-218.89346,1181.7632,-11.331219,-249.65903,966.3536,-35.057156,96.3697,966.5377,-5.5667872,59.897934,546.06964,-89.3589,37.648026,182.49968,-175.84471,57.81359,115.58985,-40.699574,-96.48286,971.3375,5.6297383,-131.98466,545.1278,13.409068,-146.1184,191.78821,-82.93958,-165.15105,112.43539,52.444977
